Country,Month,Year,Events,Fatalities
South Africa,December,2006,1,2
South Africa,January,2007,1,1
South Africa,February,2007,2,1
South Africa,March,2007,3,1
South Africa,April,2007,1,0
South Africa,May,2007,1,0
South Africa,June,2007,3,2
South Africa,July,2007,1,1
South Africa,August,2007,5,2
South Africa,September,2007,1,0
South Africa,October,2007,1,0
South Africa,November,2007,1,0
South Africa,December,2007,0,0
South Africa,January,2008,1,2
South Africa,February,2008,1,0
South Africa,March,2008,2,1
South Africa,April,2008,1,1
South Africa,May,2008,11,19
South Africa,June,2008,2,2
South Africa,July,2008,3,3
South Africa,August,2008,1,1
South Africa,September,2008,2,1
South Africa,October,2008,1,1
South Africa,November,2008,2,2
South Africa,December,2008,3,4
South Africa,January,2009,4,3
South Africa,February,2009,9,5
South Africa,March,2009,3,4
South Africa,April,2009,1,1
South Africa,May,2009,2,3
South Africa,June,2009,6,5
South Africa,July,2009,2,0
South Africa,August,2009,0,0
South Africa,September,2009,6,3
South Africa,October,2009,5,5
South Africa,November,2009,4,2
South Africa,December,2009,3,2
South Africa,January,2010,3,2
South Africa,February,2010,3,3
South Africa,March,2010,2,3
South Africa,April,2010,2,1
South Africa,May,2010,3,3
South Africa,June,2010,1,0
South Africa,July,2010,7,2
South Africa,August,2010,5,2
South Africa,September,2010,2,0
South Africa,October,2010,3,2
South Africa,November,2010,3,2
South Africa,December,2010,4,6
South Africa,January,2011,1,1
South Africa,February,2011,4,2
South Africa,March,2011,2,2
South Africa,April,2011,3,3
South Africa,May,2011,4,3
South Africa,June,2011,2,2
South Africa,July,2011,7,4
South Africa,August,2011,7,6
South Africa,September,2011,4,4
South Africa,October,2011,11,5
South Africa,November,2011,3,2
South Africa,December,2011,8,5
South Africa,January,2012,22,21
South Africa,February,2012,19,15
South Africa,March,2012,19,17
South Africa,April,2012,10,7
South Africa,May,2012,17,14
South Africa,June,2012,23,17
South Africa,July,2012,24,23
South Africa,August,2012,21,17
South Africa,September,2012,21,14
South Africa,October,2012,18,10
South Africa,November,2012,22,16
South Africa,December,2012,8,3
South Africa,January,2013,17,13
South Africa,February,2013,19,14
South Africa,March,2013,30,17
South Africa,April,2013,18,4
South Africa,May,2013,28,16
South Africa,June,2013,7,4
South Africa,July,2013,5,5
South Africa,August,2013,6,3
South Africa,September,2013,15,2
South Africa,October,2013,10,8
South Africa,November,2013,10,10
South Africa,December,2013,4,1
South Africa,January,2014,8,9
South Africa,February,2014,14,8
South Africa,March,2014,11,5
South Africa,April,2014,18,12
South Africa,May,2014,33,25
South Africa,June,2014,14,13
South Africa,July,2014,18,7
South Africa,August,2014,19,10
South Africa,September,2014,20,9
South Africa,October,2014,14,8
South Africa,November,2014,16,7
South Africa,December,2014,15,14
South Africa,January,2015,19,17
South Africa,February,2015,15,5
South Africa,March,2015,21,10
South Africa,April,2015,65,34
South Africa,May,2015,17,9
South Africa,June,2015,21,11
South Africa,July,2015,22,13
South Africa,August,2015,15,8
South Africa,September,2015,23,24
South Africa,October,2015,29,23
South Africa,November,2015,16,10
South Africa,December,2015,17,16
South Africa,January,2016,18,7
South Africa,February,2016,15,14
South Africa,March,2016,22,12
South Africa,April,2016,19,10
South Africa,May,2016,14,7
South Africa,June,2016,22,13
South Africa,July,2016,11,9
South Africa,August,2016,13,8
South Africa,September,2016,7,1
South Africa,October,2016,5,7
South Africa,November,2016,10,5
South Africa,December,2016,13,12
South Africa,January,2017,8,12
South Africa,February,2017,14,6
South Africa,March,2017,8,6
South Africa,April,2017,8,8
South Africa,May,2017,11,5
South Africa,June,2017,7,2
South Africa,July,2017,13,15
South Africa,August,2017,13,9
South Africa,September,2017,7,9
South Africa,October,2017,11,8
South Africa,November,2017,12,9
South Africa,December,2017,3,2
South Africa,January,2018,15,6
South Africa,February,2018,3,3
South Africa,March,2018,9,6
South Africa,April,2018,9,12
South Africa,May,2018,11,9
South Africa,June,2018,6,6
South Africa,July,2018,15,17
South Africa,August,2018,14,11
South Africa,September,2018,7,5
South Africa,October,2018,11,8
South Africa,November,2018,5,2
South Africa,December,2018,8,14
South Africa,January,2019,18,22
South Africa,February,2019,14,16
South Africa,March,2019,14,7
South Africa,April,2019,11,7
South Africa,May,2019,12,16
South Africa,June,2019,12,5
South Africa,July,2019,20,19
South Africa,August,2019,27,21
South Africa,September,2019,20,17
South Africa,October,2019,12,9
South Africa,November,2019,16,11
South Africa,December,2019,14,21
South Africa,January,2020,13,14
South Africa,February,2020,11,10
South Africa,March,2020,19,11
South Africa,April,2020,24,17
South Africa,May,2020,16,12
South Africa,June,2020,16,11
South Africa,July,2020,17,19
South Africa,August,2020,17,20
South Africa,September,2020,19,18
South Africa,October,2020,22,13
South Africa,November,2020,16,6
South Africa,December,2020,15,11
South Africa,January,2021,20,14
South Africa,February,2021,24,25
South Africa,March,2021,22,16
South Africa,April,2021,28,31
South Africa,May,2021,21,25
South Africa,June,2021,19,9
South Africa,July,2021,25,21
South Africa,August,2021,24,19
South Africa,September,2021,19,26
South Africa,October,2021,28,22
South Africa,November,2021,34,27
South Africa,December,2021,18,16
South Africa,January,2022,27,26
South Africa,February,2022,36,32
South Africa,March,2022,22,13
South Africa,April,2022,31,24
South Africa,May,2022,28,14
South Africa,June,2022,41,35
South Africa,July,2022,37,27
South Africa,August,2022,28,23
South Africa,September,2022,40,29
South Africa,October,2022,25,19
South Africa,November,2022,28,15
South Africa,December,2022,19,16
South Africa,January,2023,33,25
South Africa,February,2023,39,29
South Africa,March,2023,20,13
South Africa,April,2023,29,28
South Africa,May,2023,22,16
South Africa,June,2023,27,27
South Africa,July,2023,36,24
South Africa,August,2023,36,33
South Africa,September,2023,33,19
South Africa,October,2023,25,23
South Africa,November,2023,35,27
South Africa,December,2023,25,32
South Africa,January,2024,40,53
South Africa,February,2024,42,29
South Africa,March,2024,28,20
South Africa,April,2024,26,21
South Africa,May,2024,19,11
South Africa,June,2024,32,19
South Africa,July,2024,36,26
South Africa,August,2024,36,25
South Africa,September,2024,33,18
South Africa,October,2024,30,16
South Africa,November,2024,23,21
South Africa,December,2024,19,18
South Africa,January,2025,19,20
South Africa,February,2025,22,19
South Africa,March,2025,11,7
South Africa,April,2025,12,10
South Africa,May,2025,19,15
South Africa,June,2025,24,21
South Africa,July,2025,9,7
South Africa,August,2025,16,13
South Africa,September,2025,11,15
South Africa,October,2025,10,7
South Africa,November,2025,10,14
South Africa,December,2025,9,9
South Africa,January,2026,13,11
South Africa,February,2026,21,15
South Africa,March,2026,11,6
South Africa,April,2026,3,3
