Country,Month,Year,Events,Fatalities
Sierra Leone,October,2001,0,0
Sierra Leone,November,2001,0,0
Sierra Leone,December,2001,1,0
Sierra Leone,January,2002,0,0
Sierra Leone,February,2002,0,0
Sierra Leone,March,2002,0,0
Sierra Leone,April,2002,0,0
Sierra Leone,May,2002,0,0
Sierra Leone,June,2002,0,0
Sierra Leone,July,2002,1,2
Sierra Leone,August,2002,0,0
Sierra Leone,September,2002,1,0
Sierra Leone,October,2002,0,0
Sierra Leone,November,2002,0,0
Sierra Leone,December,2002,0,0
Sierra Leone,January,2003,0,0
Sierra Leone,February,2003,0,0
Sierra Leone,March,2003,0,0
Sierra Leone,April,2003,0,0
Sierra Leone,May,2003,0,0
Sierra Leone,June,2003,0,0
Sierra Leone,July,2003,0,0
Sierra Leone,August,2003,0,0
Sierra Leone,September,2003,0,0
Sierra Leone,October,2003,0,0
Sierra Leone,November,2003,0,0
Sierra Leone,December,2003,0,0
Sierra Leone,January,2004,0,0
Sierra Leone,February,2004,0,0
Sierra Leone,March,2004,0,0
Sierra Leone,April,2004,0,0
Sierra Leone,May,2004,0,0
Sierra Leone,June,2004,0,0
Sierra Leone,July,2004,3,2
Sierra Leone,August,2004,1,0
Sierra Leone,September,2004,1,1
Sierra Leone,October,2004,0,0
Sierra Leone,November,2004,0,0
Sierra Leone,December,2004,0,0
Sierra Leone,January,2005,0,0
Sierra Leone,February,2005,0,0
Sierra Leone,March,2005,0,0
Sierra Leone,April,2005,0,0
Sierra Leone,May,2005,1,0
Sierra Leone,June,2005,0,0
Sierra Leone,July,2005,0,0
Sierra Leone,August,2005,0,0
Sierra Leone,September,2005,0,0
Sierra Leone,October,2005,0,0
Sierra Leone,November,2005,0,0
Sierra Leone,December,2005,0,0
Sierra Leone,January,2006,0,0
Sierra Leone,February,2006,0,0
Sierra Leone,March,2006,0,0
Sierra Leone,April,2006,0,0
Sierra Leone,May,2006,0,0
Sierra Leone,June,2006,0,0
Sierra Leone,July,2006,0,0
Sierra Leone,August,2006,0,0
Sierra Leone,September,2006,0,0
Sierra Leone,October,2006,0,0
Sierra Leone,November,2006,0,0
Sierra Leone,December,2006,0,0
Sierra Leone,January,2007,0,0
Sierra Leone,February,2007,0,0
Sierra Leone,March,2007,0,0
Sierra Leone,April,2007,0,0
Sierra Leone,May,2007,0,0
Sierra Leone,June,2007,0,0
Sierra Leone,July,2007,0,0
Sierra Leone,August,2007,1,0
Sierra Leone,September,2007,0,0
Sierra Leone,October,2007,0,0
Sierra Leone,November,2007,0,0
Sierra Leone,December,2007,1,2
Sierra Leone,January,2008,0,0
Sierra Leone,February,2008,0,0
Sierra Leone,March,2008,0,0
Sierra Leone,April,2008,0,0
Sierra Leone,May,2008,0,0
Sierra Leone,June,2008,1,0
Sierra Leone,July,2008,2,0
Sierra Leone,August,2008,3,0
Sierra Leone,September,2008,3,1
Sierra Leone,October,2008,0,0
Sierra Leone,November,2008,0,0
Sierra Leone,December,2008,0,0
Sierra Leone,January,2009,1,0
Sierra Leone,February,2009,0,0
Sierra Leone,March,2009,1,0
Sierra Leone,April,2009,0,0
Sierra Leone,May,2009,1,0
Sierra Leone,June,2009,0,0
Sierra Leone,July,2009,0,0
Sierra Leone,August,2009,0,0
Sierra Leone,September,2009,2,3
Sierra Leone,October,2009,0,0
Sierra Leone,November,2009,0,0
Sierra Leone,December,2009,0,0
Sierra Leone,January,2010,1,0
Sierra Leone,February,2010,0,0
Sierra Leone,March,2010,1,0
Sierra Leone,April,2010,0,0
Sierra Leone,May,2010,0,0
Sierra Leone,June,2010,0,0
Sierra Leone,July,2010,0,0
Sierra Leone,August,2010,0,0
Sierra Leone,September,2010,0,0
Sierra Leone,October,2010,0,0
Sierra Leone,November,2010,1,0
Sierra Leone,December,2010,0,0
Sierra Leone,January,2011,0,0
Sierra Leone,February,2011,0,0
Sierra Leone,March,2011,0,0
Sierra Leone,April,2011,0,0
Sierra Leone,May,2011,0,0
Sierra Leone,June,2011,2,2
Sierra Leone,July,2011,0,0
Sierra Leone,August,2011,0,0
Sierra Leone,September,2011,1,0
Sierra Leone,October,2011,0,0
Sierra Leone,November,2011,1,0
Sierra Leone,December,2011,0,0
Sierra Leone,January,2012,0,0
Sierra Leone,February,2012,0,0
Sierra Leone,March,2012,1,0
Sierra Leone,April,2012,1,1
Sierra Leone,May,2012,0,0
Sierra Leone,June,2012,0,0
Sierra Leone,July,2012,0,0
Sierra Leone,August,2012,1,0
Sierra Leone,September,2012,0,0
Sierra Leone,October,2012,1,0
Sierra Leone,November,2012,0,0
Sierra Leone,December,2012,0,0
Sierra Leone,January,2013,0,0
Sierra Leone,February,2013,0,0
Sierra Leone,March,2013,0,0
Sierra Leone,April,2013,1,1
Sierra Leone,May,2013,1,0
Sierra Leone,June,2013,0,0
Sierra Leone,July,2013,1,1
Sierra Leone,August,2013,0,0
Sierra Leone,September,2013,0,0
Sierra Leone,October,2013,0,0
Sierra Leone,November,2013,0,0
Sierra Leone,December,2013,1,1
Sierra Leone,January,2014,2,0
Sierra Leone,February,2014,1,0
Sierra Leone,March,2014,0,0
Sierra Leone,April,2014,0,0
Sierra Leone,May,2014,0,0
Sierra Leone,June,2014,0,0
Sierra Leone,July,2014,2,0
Sierra Leone,August,2014,0,0
Sierra Leone,September,2014,1,0
Sierra Leone,October,2014,1,0
Sierra Leone,November,2014,0,0
Sierra Leone,December,2014,0,0
Sierra Leone,January,2015,0,0
Sierra Leone,February,2015,0,0
Sierra Leone,March,2015,0,0
Sierra Leone,April,2015,2,0
Sierra Leone,May,2015,1,1
Sierra Leone,June,2015,1,1
Sierra Leone,July,2015,2,0
Sierra Leone,August,2015,0,0
Sierra Leone,September,2015,0,0
Sierra Leone,October,2015,1,0
Sierra Leone,November,2015,0,0
Sierra Leone,December,2015,1,0
Sierra Leone,January,2016,0,0
Sierra Leone,February,2016,1,0
Sierra Leone,March,2016,0,0
Sierra Leone,April,2016,0,0
Sierra Leone,May,2016,0,0
Sierra Leone,June,2016,0,0
Sierra Leone,July,2016,0,0
Sierra Leone,August,2016,0,0
Sierra Leone,September,2016,0,0
Sierra Leone,October,2016,0,0
Sierra Leone,November,2016,0,0
Sierra Leone,December,2016,1,1
Sierra Leone,January,2017,2,0
Sierra Leone,February,2017,2,0
Sierra Leone,March,2017,2,0
Sierra Leone,April,2017,1,3
Sierra Leone,May,2017,0,0
Sierra Leone,June,2017,1,0
Sierra Leone,July,2017,0,0
Sierra Leone,August,2017,0,0
Sierra Leone,September,2017,0,0
Sierra Leone,October,2017,3,1
Sierra Leone,November,2017,1,0
Sierra Leone,December,2017,0,0
Sierra Leone,January,2018,2,0
Sierra Leone,February,2018,10,0
Sierra Leone,March,2018,7,1
Sierra Leone,April,2018,9,1
Sierra Leone,May,2018,2,1
Sierra Leone,June,2018,0,0
Sierra Leone,July,2018,1,0
Sierra Leone,August,2018,0,0
Sierra Leone,September,2018,3,2
Sierra Leone,October,2018,1,0
Sierra Leone,November,2018,1,0
Sierra Leone,December,2018,2,0
Sierra Leone,January,2019,6,1
Sierra Leone,February,2019,1,0
Sierra Leone,March,2019,4,0
Sierra Leone,April,2019,1,0
Sierra Leone,May,2019,7,0
Sierra Leone,June,2019,3,0
Sierra Leone,July,2019,3,0
Sierra Leone,August,2019,0,0
Sierra Leone,September,2019,3,0
Sierra Leone,October,2019,1,0
Sierra Leone,November,2019,0,0
Sierra Leone,December,2019,0,0
Sierra Leone,January,2020,5,1
Sierra Leone,February,2020,3,1
Sierra Leone,March,2020,2,2
Sierra Leone,April,2020,3,0
Sierra Leone,May,2020,1,0
Sierra Leone,June,2020,0,0
Sierra Leone,July,2020,1,1
Sierra Leone,August,2020,1,0
Sierra Leone,September,2020,0,0
Sierra Leone,October,2020,1,0
Sierra Leone,November,2020,0,0
