Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities,Latitude,Longitude
Afghanistan,Badakhshan,Shahri Buzurg,AFG,AF1713,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Shighnan,AFG,AF1719,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Yawan,AFG,AF1709,AF17,January,2017,0,0,,
Afghanistan,Baghlan,Khinjan,AFG,AF0906,AF09,January,2017,0,0,,
Afghanistan,Baghlan,Nahreen,AFG,AF0904,AF09,January,2017,0,0,,
Afghanistan,Balkh,Char Kent,AFG,AF2104,AF21,January,2017,0,0,,
Afghanistan,Balkh,Khulm,AFG,AF2110,AF21,January,2017,0,0,,
Afghanistan,Bamyan,Bamyan,AFG,AF1001,AF10,January,2017,0,0,,
Afghanistan,Daykundi,Miramor,AFG,AF2406,AF24,January,2017,0,0,,
Afghanistan,Faryab,Qaram Qul,AFG,AF2911,AF29,January,2017,0,0,,
Afghanistan,Ghazni,Muqur,AFG,AF1115,AF11,January,2017,0,0,,
Afghanistan,Ghor,Pasaband,AFG,AF2305,AF23,January,2017,0,0,,
Afghanistan,Helmand,Kajaki,AFG,AF3010,AF30,January,2017,0,0,,
Afghanistan,Helmand,Sangin,AFG,AF3008,AF30,January,2017,0,0,,
Afghanistan,Herat,Adraskan,AFG,AF3209,AF32,January,2017,0,0,,
Afghanistan,Herat,Ghoryan,AFG,AF3211,AF32,January,2017,0,0,,
Afghanistan,Herat,Gulran,AFG,AF3208,AF32,January,2017,0,0,,
Afghanistan,Herat,Guzera,AFG,AF3203,AF32,January,2017,0,0,,
Afghanistan,Herat,Obe,AFG,AF3212,AF32,January,2017,0,0,,
Afghanistan,Jowzjan,Darzab,AFG,AF2811,AF28,January,2017,0,0,,
Afghanistan,Jowzjan,Sheberghan,AFG,AF2801,AF28,January,2017,0,0,,
Afghanistan,Kabul,Bagrami,AFG,AF0104,AF01,January,2017,0,0,,
Afghanistan,Kabul,Kalakan,AFG,AF0110,AF01,January,2017,0,0,,
Afghanistan,Kandahar,Miyanishin,AFG,AF2713,AF27,January,2017,0,0,,
Afghanistan,Kandahar,Shah Wali Kot,AFG,AF2706,AF27,January,2017,0,0,,
Afghanistan,Kapisa,Koh Band,AFG,AF0203,AF02,January,2017,0,0,,
Afghanistan,Kapisa,Tagab,AFG,AF0206,AF02,January,2017,0,0,,
Afghanistan,Khost,Manduzay,AFG,AF1402,AF14,January,2017,0,0,,
Afghanistan,Kunar,Khas Kunar,AFG,AF1510,AF15,January,2017,0,0,,
Afghanistan,Kunar,Nari,AFG,AF1515,AF15,January,2017,0,0,,
Afghanistan,Kunar,Shigal,AFG,AF1506,AF15,January,2017,0,0,,
Afghanistan,Kunduz,Dasht-e-Archi,AFG,AF1906,AF19,January,2017,0,0,,
Afghanistan,Laghman,Alingar,AFG,AF0704,AF07,January,2017,0,0,,
Afghanistan,Logar,Charkh,AFG,AF0503,AF05,January,2017,0,0,,
Afghanistan,Nangarhar,Behsud,AFG,AF0602,AF06,January,2017,0,0,,
Afghanistan,Nangarhar,Chaparhar,AFG,AF0604,AF06,January,2017,0,0,,
Afghanistan,Nangarhar,Pachir Waagam,AFG,AF0611,AF06,January,2017,3,7,,
Afghanistan,Nangarhar,Sher Zad,AFG,AF0619,AF06,January,2017,0,0,,
Afghanistan,Nangarhar,Shinwar,AFG,AF0616,AF06,January,2017,0,0,,
Afghanistan,Nuristan,Noor Gram,AFG,AF1604,AF16,January,2017,0,0,,
Afghanistan,Paktia,Gardez,AFG,AF1301,AF13,January,2017,0,0,,
Afghanistan,Paktika,Nika,AFG,AF1213,AF12,January,2017,0,0,,
Afghanistan,Paktika,Urgoon,AFG,AF1211,AF12,January,2017,0,0,,
Afghanistan,Paktika,Yosuf Khel,AFG,AF1203,AF12,January,2017,0,0,,
Afghanistan,Parwan,Charikar,AFG,AF0301,AF03,January,2017,1,0,,
Afghanistan,Parwan,Salang,AFG,AF0306,AF03,January,2017,0,0,,
Afghanistan,Parwan,Shinwari,AFG,AF0303,AF03,January,2017,0,0,,
Afghanistan,Samangan,Aybak,AFG,AF2001,AF20,January,2017,0,0,,
Afghanistan,Sar-e Pol,Balkhab,AFG,AF2207,AF22,January,2017,0,0,,
Afghanistan,Sar-e Pol,Kohistanat,AFG,AF2203,AF22,January,2017,1,2,,
Afghanistan,Sar-e Pol,Sancharak,AFG,AF2205,AF22,January,2017,0,0,,
Afghanistan,Takhar,Chahab,AFG,AF1816,AF18,January,2017,0,0,,
Afghanistan,Takhar,Hazar Sumuch,AFG,AF1802,AF18,January,2017,0,0,,
Afghanistan,Takhar,Khwaja Bahawuddin,AFG,AF1814,AF18,January,2017,0,0,,
Afghanistan,Takhar,Taluqan,AFG,AF1801,AF18,January,2017,0,0,,
Afghanistan,Wardak,Chak-e-Wardak,AFG,AF0404,AF04,January,2017,0,0,,
Afghanistan,Wardak,Markaz-e-Behsud,AFG,AF0409,AF04,January,2017,0,0,,
Afghanistan,Zabul,Mizan,AFG,AF2604,AF26,January,2017,0,0,,
Afghanistan,Badakhshan,Argo,AFG,AF1702,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Kiran Wa Menjan,AFG,AF1726,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Kohistan,AFG,AF1708,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Raghistan,AFG,AF1714,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Tagab,AFG,AF1717,AF17,January,2017,0,0,,
Afghanistan,Badakhshan,Yamgan,AFG,AF1718,AF17,January,2017,1,1,,
Afghanistan,Badghis,Jawand,AFG,AF3106,AF31,January,2017,0,0,,
Afghanistan,Baghlan,Firing Wa Gharu,AFG,AF0915,AF09,January,2017,0,0,,
Afghanistan,Balkh,Chimtal,AFG,AF2108,AF21,January,2017,0,0,,
Afghanistan,Balkh,Dawlat Abad,AFG,AF2109,AF21,January,2017,0,0,,
Afghanistan,Daykundi,Nili,AFG,AF2401,AF24,January,2017,0,0,,
Afghanistan,Daykundi,Shahristan,AFG,AF2402,AF24,January,2017,0,0,,
Afghanistan,Farah,Farah,AFG,AF3301,AF33,January,2017,2,2,,
Afghanistan,Faryab,Pashtun Kot,AFG,AF2902,AF29,January,2017,0,0,,
Afghanistan,Ghor,Duleena,AFG,AF2302,AF23,January,2017,0,0,,
Afghanistan,Helmand,Baghran,AFG,AF3012,AF30,January,2017,0,0,,
Afghanistan,Helmand,Musa Qala,AFG,AF3009,AF30,January,2017,0,0,,
Afghanistan,Herat,Karrukh,AFG,AF3204,AF32,January,2017,0,0,,
Afghanistan,Herat,Zendahjan,AFG,AF3205,AF32,January,2017,0,0,,
Afghanistan,Jowzjan,Aqchah,AFG,AF2807,AF28,January,2017,0,0,,
Afghanistan,Jowzjan,Faizabad,AFG,AF2808,AF28,January,2017,0,0,,
Afghanistan,Jowzjan,Khamyab,AFG,AF2806,AF28,January,2017,0,0,,
Afghanistan,Jowzjan,Mardyan,AFG,AF2809,AF28,January,2017,0,0,,
Afghanistan,Kabul,Farza,AFG,AF0112,AF01,January,2017,0,0,,
Afghanistan,Kandahar,Arghistan,AFG,AF2708,AF27,January,2017,0,0,,
Afghanistan,Kandahar,Kandahar,AFG,AF2701,AF27,January,2017,4,15,,
Afghanistan,Khost,Baak,AFG,AF1409,AF14,January,2017,0,0,,
Afghanistan,Khost,Musa Khel,AFG,AF1405,AF14,January,2017,0,0,,
Afghanistan,Khost,Qalandar,AFG,AF1410,AF14,January,2017,0,0,,
Afghanistan,Kunar,Chapa Dara,AFG,AF1513,AF15,January,2017,0,0,,
Afghanistan,Kunar,Mara wara,AFG,AF1502,AF15,January,2017,0,0,,
Afghanistan,Kunar,Narang Wa Badil,AFG,AF1504,AF15,January,2017,0,0,,
Afghanistan,Kunar,Sar Kani,AFG,AF1505,AF15,January,2017,2,0,,
Afghanistan,Kunar,Watapoor,AFG,AF1503,AF15,January,2017,0,0,,
Afghanistan,Kunduz,Khan Abad,AFG,AF1904,AF19,January,2017,0,0,,
Afghanistan,Kunduz,Qala-e-Zal,AFG,AF1907,AF19,January,2017,0,0,,
Afghanistan,Nangarhar,Kama,AFG,AF0605,AF06,January,2017,0,0,,
Afghanistan,Nangarhar,Khugyani,AFG,AF0608,AF06,January,2017,0,0,,
Afghanistan,Nimruz,Khashrod,AFG,AF3405,AF34,January,2017,1,0,,
Afghanistan,Nimruz,Zaranj,AFG,AF3401,AF34,January,2017,2,1,,
Afghanistan,Nuristan,Paroon,AFG,AF1601,AF16,January,2017,0,0,,
Afghanistan,Paktia,Jaji,AFG,AF1307,AF13,January,2017,0,0,,
Afghanistan,Paktia,Sayyid Karam,AFG,AF1306,AF13,January,2017,0,0,,
Afghanistan,Paktika,Mata Khan,AFG,AF1202,AF12,January,2017,0,0,,
Afghanistan,Paktika,Yahya Khel,AFG,AF1204,AF12,January,2017,0,0,,
Afghanistan,Parwan,Bagram,AFG,AF0302,AF03,January,2017,0,0,,
Afghanistan,Parwan,Jabulussaraj,AFG,AF0305,AF03,January,2017,0,0,,
Afghanistan,Parwan,Koh-e-Safi,AFG,AF0308,AF03,January,2017,0,0,,
Afghanistan,Sar-e Pol,Sayyad,AFG,AF2202,AF22,January,2017,1,0,,
Afghanistan,Takhar,Kalafgan,AFG,AF1807,AF18,January,2017,0,0,,
Afghanistan,Takhar,Warsaj,AFG,AF1813,AF18,January,2017,0,0,,
Afghanistan,Wardak,Sayyid Abad,AFG,AF0405,AF04,January,2017,0,0,,
Afghanistan,Zabul,Atghar,AFG,AF2608,AF26,January,2017,0,0,,
Afghanistan,Zabul,Daichopan,AFG,AF2607,AF26,January,2017,0,0,,
Afghanistan,Zabul,Naw Bahar,AFG,AF2609,AF26,January,2017,0,0,,
Afghanistan,Zabul,Shemel Zayi,AFG,AF2610,AF26,January,2017,0,0,,
Afghanistan,Badakhshan,Faiz Abad,AFG,AF1701,AF17,January,2017,0,0,,
Afghanistan,Badghis,Bala Murghab,AFG,AF3105,AF31,January,2017,0,0,,
Afghanistan,Baghlan,Baghlan-e-Jadeed,AFG,AF0905,AF09,January,2017,0,0,,
Afghanistan,Balkh,Kishindeh,AFG,AF2114,AF21,January,2017,0,0,,
Afghanistan,Bamyan,Shebar,AFG,AF1002,AF10,January,2017,0,0,,
Afghanistan,Daykundi,Gizab,AFG,AF2507,AF25,January,2017,0,0,,
Afghanistan,Farah,Qala-i-kah,AFG,AF3304,AF33,January,2017,0,0,,
Afghanistan,Farah,Shibkoh,AFG,AF3305,AF33,January,2017,0,0,,
Afghanistan,Faryab,Almar,AFG,AF2904,AF29,January,2017,0,0,,
Afghanistan,Helmand,Nad Ali,AFG,AF3002,AF30,January,2017,1,1,,
Afghanistan,Helmand,Nawzad,AFG,AF3007,AF30,January,2017,0,0,,
Afghanistan,Herat,Kohsan,AFG,AF3213,AF32,January,2017,0,0,,
Afghanistan,Jowzjan,Khwaja Dukoh,AFG,AF2802,AF28,January,2017,0,0,,
Afghanistan,Kabul,Deh Sabz,AFG,AF0105,AF01,January,2017,0,0,,
Afghanistan,Kandahar,Maiwand,AFG,AF2710,AF27,January,2017,1,0,,
Afghanistan,Khost,Jaji Maidan,AFG,AF1413,AF14,January,2017,0,0,,
Afghanistan,Kunar,Asad Abad,AFG,AF1501,AF15,January,2017,1,0,,
Afghanistan,Kunar,Dara-e-Pech,AFG,AF1507,AF15,January,2017,0,0,,
Afghanistan,Kunar,Sawkai,AFG,AF1509,AF15,January,2017,0,0,,
Afghanistan,Kunduz,Hazrati Imam Sahib,AFG,AF1905,AF19,January,2017,0,0,,
