Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Syria,Ar Raqqa,Ath Thawrah,SYR,SY1103,SY11,May,2017,49,150
Syria,As Sweida,Shahba,SYR,SY1303,SY13,May,2017,0,0
Syria,Deir ez Zor,Deir ez Zor,SYR,SY0901,SY09,May,2017,53,281
Syria,Homs,Al Qusayr,SYR,SY0402,SY04,May,2017,0,0
Syria,Homs,Ar Rastan,SYR,SY0404,SY04,May,2017,6,3
Syria,Al Hasakeh,Ras Al Ain,SYR,SY0804,SY08,May,2017,4,3
Syria,Aleppo,Jarablus,SYR,SY0208,SY02,May,2017,0,0
Syria,Aleppo,Jebel Saman,SYR,SY0200,SY02,May,2017,6,26
Syria,Ar Raqqa,Tell Abiad,SYR,SY1102,SY11,May,2017,4,8
Syria,As Sweida,As Sweida,SYR,SY1300,SY13,May,2017,0,0
Syria,Deir ez Zor,Abu Kamal,SYR,SY0902,SY09,May,2017,9,73
Syria,Hama,Hama,SYR,SY0501,SY05,May,2017,12,50
Syria,Idleb,Al Mara,SYR,SY0702,SY07,May,2017,9,6
Syria,Idleb,Harim,SYR,SY0703,SY07,May,2017,9,43
Syria,Idleb,Jisr Ash Shugur,SYR,SY0704,SY07,May,2017,7,5
Syria,Rural Damascus,An Nabk,SYR,SY0306,SY03,May,2017,1,1
Syria,Rural Damascus,Duma,SYR,SY0302,SY03,May,2017,34,21
Syria,Aleppo,Menbij,SYR,SY0205,SY02,June,2017,7,22
Syria,Ar Raqqa,Ar Raqqa,SYR,SY1101,SY11,June,2017,180,618
Syria,Hama,As Salamiyeh,SYR,SY0503,SY05,June,2017,19,67
Syria,Homs,Tall Kalakh,SYR,SY0403,SY04,June,2017,0,0
Syria,Rural Damascus,Az Zabdani,SYR,SY0307,SY03,June,2017,0,0
Syria,Aleppo,Ain Al Arab,SYR,SY0206,SY02,June,2017,1,1
Syria,Aleppo,Azaz,SYR,SY0204,SY02,June,2017,8,13
Syria,Hama,Muhradah,SYR,SY0505,SY05,June,2017,1,0
Syria,Idleb,Idleb,SYR,SY0700,SY07,June,2017,12,26
Syria,Quneitra,Al Fiq,SYR,SY1402,SY14,June,2017,0,0
Syria,Quneitra,Quneitra,SYR,SY1400,SY14,June,2017,4,8
Syria,Rural Damascus,At Tall,SYR,SY0304,SY03,June,2017,5,8
Syria,Rural Damascus,Qatana,SYR,SY0308,SY03,June,2017,0,0
Syria,Rural Damascus,Yabroud,SYR,SY0305,SY03,June,2017,0,0
Syria,Tartous,Dreikish,SYR,SY1004,SY10,June,2017,0,0
Syria,Al Hasakeh,Al Malikeyyeh,SYR,SY0803,SY08,June,2017,0,0
Syria,Al Hasakeh,Quamishli,SYR,SY0802,SY08,June,2017,3,3
Syria,As Sweida,Salkhad,SYR,SY1302,SY13,June,2017,0,0
Syria,Deir ez Zor,Al Mayadin,SYR,SY0903,SY09,June,2017,32,111
Syria,Tartous,Qadmous,SYR,SY1006,SY10,June,2017,0,0
Syria,Damascus,Damascus,SYR,SY0100,SY01,June,2017,25,21
